y,y_pred,y_label,file,model
0,1,202012,"Argentina.csv","LSTM_50_3_100"
0,1,202011,"Argentina.csv","LSTM_50_3_100"
0,1,202013,"Argentina.csv","LSTM_50_3_100"
0,0,202012,"Argentina.csv","LSTM_50_3_200"
0,0,202011,"Argentina.csv","LSTM_50_3_200"
0,0,202013,"Argentina.csv","LSTM_50_3_200"
0,1,202012,"Argentina.csv","LSTM_100_1_50"
0,0,202011,"Argentina.csv","LSTM_100_1_50"
0,1,202013,"Argentina.csv","LSTM_100_1_50"
0,1,202012,"Argentina.csv","LSTM_100_1_100"
0,0,202011,"Argentina.csv","LSTM_100_1_100"
0,1,202013,"Argentina.csv","LSTM_100_1_100"
0,1,202012,"Argentina.csv","LSTM_100_1_200"
0,0,202011,"Argentina.csv","LSTM_100_1_200"
0,1,202013,"Argentina.csv","LSTM_100_1_200"
0,0,202012,"Argentina.csv","LSTM_100_2_50"
0,0,202011,"Argentina.csv","LSTM_100_2_50"
0,1,202013,"Argentina.csv","LSTM_100_2_50"
0,0,202012,"Argentina.csv","LSTM_100_2_100"
0,0,202011,"Argentina.csv","LSTM_100_2_100"
0,1,202013,"Argentina.csv","LSTM_100_2_100"
0,1,202012,"Argentina.csv","LSTM_100_2_200"
0,0,202011,"Argentina.csv","LSTM_100_2_200"
0,1,202013,"Argentina.csv","LSTM_100_2_200"
0,1,202012,"Argentina.csv","LSTM_100_3_50"
0,0,202011,"Argentina.csv","LSTM_100_3_50"
0,1,202013,"Argentina.csv","LSTM_100_3_50"
0,0,202012,"Argentina.csv","LSTM_100_3_100"
0,0,202011,"Argentina.csv","LSTM_100_3_100"
0,0,202013,"Argentina.csv","LSTM_100_3_100"
0,0,202012,"Argentina.csv","LSTM_100_3_200"
0,0,202011,"Argentina.csv","LSTM_100_3_200"
0,0,202013,"Argentina.csv","LSTM_100_3_200"
0,1,202012,"Argentina.csv","LSTM_200_1_50"
0,0,202011,"Argentina.csv","LSTM_200_1_50"
0,1,202013,"Argentina.csv","LSTM_200_1_50"
0,1,202012,"Argentina.csv","LSTM_200_1_100"
0,0,202011,"Argentina.csv","LSTM_200_1_100"
0,1,202013,"Argentina.csv","LSTM_200_1_100"
0,0,202012,"Argentina.csv","LSTM_200_1_200"
0,0,202011,"Argentina.csv","LSTM_200_1_200"
0,0,202013,"Argentina.csv","LSTM_200_1_200"
0,1,202012,"Argentina.csv","LSTM_200_2_50"
0,0,202011,"Argentina.csv","LSTM_200_2_50"
0,1,202013,"Argentina.csv","LSTM_200_2_50"
0,1,202012,"Argentina.csv","LSTM_200_2_100"
0,0,202011,"Argentina.csv","LSTM_200_2_100"
0,0,202013,"Argentina.csv","LSTM_200_2_100"
0,0,202012,"Argentina.csv","LSTM_200_2_200"
0,0,202011,"Argentina.csv","LSTM_200_2_200"
0,0,202013,"Argentina.csv","LSTM_200_2_200"
0,0,202012,"Argentina.csv","LSTM_200_3_50"
0,0,202011,"Argentina.csv","LSTM_200_3_50"
0,1,202013,"Argentina.csv","LSTM_200_3_50"
0,0,202012,"Argentina.csv","LSTM_200_3_100"
0,0,202011,"Argentina.csv","LSTM_200_3_100"
0,0,202013,"Argentina.csv","LSTM_200_3_100"
0,0,202012,"Argentina.csv","LSTM_200_3_200"
0,0,202011,"Argentina.csv","LSTM_200_3_200"
0,0,202013,"Argentina.csv","LSTM_200_3_200"
1,0,202108,"Armenia.csv","ARIMA_2_1"
0,0,202109,"Armenia.csv","ARIMA_2_1"
1,1,202110,"Armenia.csv","ARIMA_2_1"
0,1,202111,"Armenia.csv","ARIMA_2_1"
0,1,202112,"Armenia.csv","ARIMA_2_1"
0,1,202113,"Armenia.csv","ARIMA_2_1"
0,0,202202,"Armenia.csv","ARIMA_2_1"
1,1,202108,"Armenia.csv","ARIMA_2_2"
0,0,202109,"Armenia.csv","ARIMA_2_2"
1,1,202110,"Armenia.csv","ARIMA_2_2"
0,1,202111,"Armenia.csv","ARIMA_2_2"
0,0,202112,"Armenia.csv","ARIMA_2_2"
0,1,202113,"Armenia.csv","ARIMA_2_2"
0,0,202202,"Armenia.csv","ARIMA_2_2"
1,0,202108,"Armenia.csv","ARIMA_2_3"
0,1,202109,"Armenia.csv","ARIMA_2_3"
1,0,202110,"Armenia.csv","ARIMA_2_3"
0,1,202111,"Armenia.csv","ARIMA_2_3"
0,0,202112,"Armenia.csv","ARIMA_2_3"
0,1,202113,"Armenia.csv","ARIMA_2_3"
0,0,202202,"Armenia.csv","ARIMA_2_3"
1,0,202108,"Armenia.csv","ARIMA_4_1"
0,0,202109,"Armenia.csv","ARIMA_4_1"
1,0,202110,"Armenia.csv","ARIMA_4_1"
0,1,202111,"Armenia.csv","ARIMA_4_1"
0,1,202112,"Armenia.csv","ARIMA_4_1"
0,1,202113,"Armenia.csv","ARIMA_4_1"
0,0,202202,"Armenia.csv","ARIMA_4_1"
1,1,202108,"Armenia.csv","ARIMA_4_2"
0,0,202109,"Armenia.csv","ARIMA_4_2"
1,0,202110,"Armenia.csv","ARIMA_4_2"
0,1,202111,"Armenia.csv","ARIMA_4_2"
0,1,202112,"Armenia.csv","ARIMA_4_2"
0,1,202113,"Armenia.csv","ARIMA_4_2"
0,0,202202,"Armenia.csv","ARIMA_4_2"
1,0,202108,"Armenia.csv","ARIMA_4_3"
0,1,202109,"Armenia.csv","ARIMA_4_3"
1,0,202110,"Armenia.csv","ARIMA_4_3"
0,1,202111,"Armenia.csv","ARIMA_4_3"
0,0,202112,"Armenia.csv","ARIMA_4_3"
0,0,202113,"Armenia.csv","ARIMA_4_3"
0,1,202202,"Armenia.csv","ARIMA_4_3"
1,0,202108,"Armenia.csv","ARIMA_8_1"
0,1,202109,"Armenia.csv","ARIMA_8_1"
1,0,202110,"Armenia.csv","ARIMA_8_1"
0,1,202111,"Armenia.csv","ARIMA_8_1"
0,1,202112,"Armenia.csv","ARIMA_8_1"
0,0,202113,"Armenia.csv","ARIMA_8_1"
0,0,202202,"Armenia.csv","ARIMA_8_1"
1,0,202108,"Armenia.csv","ARIMA_8_2"
0,0,202109,"Armenia.csv","ARIMA_8_2"
1,0,202110,"Armenia.csv","ARIMA_8_2"
0,1,202111,"Armenia.csv","ARIMA_8_2"
0,0,202112,"Armenia.csv","ARIMA_8_2"
0,1,202113,"Armenia.csv","ARIMA_8_2"
0,0,202202,"Armenia.csv","ARIMA_8_2"
1,0,202108,"Armenia.csv","ARIMA_8_3"
0,1,202109,"Armenia.csv","ARIMA_8_3"
1,1,202110,"Armenia.csv","ARIMA_8_3"
0,0,202111,"Armenia.csv","ARIMA_8_3"
0,1,202112,"Armenia.csv","ARIMA_8_3"
0,1,202113,"Armenia.csv","ARIMA_8_3"
0,0,202202,"Armenia.csv","ARIMA_8_3"
0,0,202113,"Armenia.csv","KNN_2_1"
0,0,202112,"Armenia.csv","KNN_2_1"
0,0,202202,"Armenia.csv","KNN_2_1"
0,0,202111,"Armenia.csv","KNN_2_1"
0,0,202113,"Armenia.csv","KNN_2_2"
0,0,202112,"Armenia.csv","KNN_2_2"
0,0,202202,"Armenia.csv","KNN_2_2"
0,0,202111,"Armenia.csv","KNN_2_2"
0,0,202113,"Armenia.csv","KNN_2_3"
0,0,202112,"Armenia.csv","KNN_2_3"
0,0,202202,"Armenia.csv","KNN_2_3"
0,0,202111,"Armenia.csv","KNN_2_3"
0,0,202113,"Armenia.csv","KNN_2_4"
0,0,202112,"Armenia.csv","KNN_2_4"
0,0,202202,"Armenia.csv","KNN_2_4"
0,0,202111,"Armenia.csv","KNN_2_4"
0,0,202113,"Armenia.csv","KNN_2_5"
0,0,202112,"Armenia.csv","KNN_2_5"
0,0,202202,"Armenia.csv","KNN_2_5"
0,0,202111,"Armenia.csv","KNN_2_5"
0,0,202113,"Armenia.csv","KNN_4_1"
0,0,202112,"Armenia.csv","KNN_4_1"
0,1,202202,"Armenia.csv","KNN_4_1"
0,0,202111,"Armenia.csv","KNN_4_1"
0,0,202113,"Armenia.csv","KNN_4_2"
0,0,202112,"Armenia.csv","KNN_4_2"
0,1,202202,"Armenia.csv","KNN_4_2"
0,0,202111,"Armenia.csv","KNN_4_2"
0,0,202113,"Armenia.csv","KNN_4_3"
0,0,202112,"Armenia.csv","KNN_4_3"
0,1,202202,"Armenia.csv","KNN_4_3"
0,0,202111,"Armenia.csv","KNN_4_3"
0,0,202113,"Armenia.csv","KNN_4_4"
0,0,202112,"Armenia.csv","KNN_4_4"
0,1,202202,"Armenia.csv","KNN_4_4"
0,0,202111,"Armenia.csv","KNN_4_4"
0,0,202113,"Armenia.csv","KNN_4_5"
0,0,202112,"Armenia.csv","KNN_4_5"
0,1,202202,"Armenia.csv","KNN_4_5"
0,0,202111,"Armenia.csv","KNN_4_5"
0,0,202113,"Armenia.csv","KNN_8_1"
0,0,202112,"Armenia.csv","KNN_8_1"
0,1,202202,"Armenia.csv","KNN_8_1"
0,0,202111,"Armenia.csv","KNN_8_1"
0,1,202113,"Armenia.csv","KNN_8_2"
0,0,202112,"Armenia.csv","KNN_8_2"
0,1,202202,"Armenia.csv","KNN_8_2"
0,0,202111,"Armenia.csv","KNN_8_2"
0,1,202113,"Armenia.csv","KNN_8_3"
0,0,202112,"Armenia.csv","KNN_8_3"
0,1,202202,"Armenia.csv","KNN_8_3"
0,0,202111,"Armenia.csv","KNN_8_3"
0,1,202113,"Armenia.csv","KNN_8_4"
0,0,202112,"Armenia.csv","KNN_8_4"
0,1,202202,"Armenia.csv","KNN_8_4"
0,0,202111,"Armenia.csv","KNN_8_4"
0,1,202113,"Armenia.csv","KNN_8_5"
0,0,202112,"Armenia.csv","KNN_8_5"
0,1,202202,"Armenia.csv","KNN_8_5"
0,0,202111,"Armenia.csv","KNN_8_5"
0,0,202113,"Armenia.csv","MLP_50_1_50"
0,0,202112,"Armenia.csv","MLP_50_1_50"
0,1,202202,"Armenia.csv","MLP_50_1_50"
0,0,202111,"Armenia.csv","MLP_50_1_50"
0,0,202113,"Armenia.csv","MLP_50_1_100"
0,0,202112,"Armenia.csv","MLP_50_1_100"
0,1,202202,"Armenia.csv","MLP_50_1_100"
0,0,202111,"Armenia.csv","MLP_50_1_100"
0,0,202113,"Armenia.csv","MLP_50_1_200"
0,0,202112,"Armenia.csv","MLP_50_1_200"
0,1,202202,"Armenia.csv","MLP_50_1_200"
0,0,202111,"Armenia.csv","MLP_50_1_200"
0,0,202113,"Armenia.csv","MLP_50_2_50"
0,0,202112,"Armenia.csv","MLP_50_2_50"
0,1,202202,"Armenia.csv","MLP_50_2_50"
0,0,202111,"Armenia.csv","MLP_50_2_50"
0,0,202113,"Armenia.csv","MLP_50_2_100"
0,0,202112,"Armenia.csv","MLP_50_2_100"
0,1,202202,"Armenia.csv","MLP_50_2_100"
0,0,202111,"Armenia.csv","MLP_50_2_100"
0,0,202113,"Armenia.csv","MLP_50_2_200"
0,0,202112,"Armenia.csv","MLP_50_2_200"
0,1,202202,"Armenia.csv","MLP_50_2_200"
0,0,202111,"Armenia.csv","MLP_50_2_200"
0,0,202113,"Armenia.csv","MLP_50_3_50"
0,0,202112,"Armenia.csv","MLP_50_3_50"
0,1,202202,"Armenia.csv","MLP_50_3_50"
0,0,202111,"Armenia.csv","MLP_50_3_50"
0,0,202113,"Armenia.csv","MLP_50_3_100"
0,0,202112,"Armenia.csv","MLP_50_3_100"
0,1,202202,"Armenia.csv","MLP_50_3_100"
0,0,202111,"Armenia.csv","MLP_50_3_100"
0,0,202113,"Armenia.csv","MLP_50_3_200"
0,0,202112,"Armenia.csv","MLP_50_3_200"
0,0,202202,"Armenia.csv","MLP_50_3_200"
0,0,202111,"Armenia.csv","MLP_50_3_200"
0,0,202113,"Armenia.csv","MLP_100_1_50"
0,0,202112,"Armenia.csv","MLP_100_1_50"
0,1,202202,"Armenia.csv","MLP_100_1_50"
0,0,202111,"Armenia.csv","MLP_100_1_50"
0,0,202113,"Armenia.csv","MLP_100_1_100"
0,0,202112,"Armenia.csv","MLP_100_1_100"
0,1,202202,"Armenia.csv","MLP_100_1_100"
0,0,202111,"Armenia.csv","MLP_100_1_100"
0,0,202113,"Armenia.csv","MLP_100_1_200"
0,0,202112,"Armenia.csv","MLP_100_1_200"
0,1,202202,"Armenia.csv","MLP_100_1_200"
0,0,202111,"Armenia.csv","MLP_100_1_200"
0,0,202113,"Armenia.csv","MLP_100_2_50"
0,0,202112,"Armenia.csv","MLP_100_2_50"
0,1,202202,"Armenia.csv","MLP_100_2_50"
0,0,202111,"Armenia.csv","MLP_100_2_50"
0,0,202113,"Armenia.csv","MLP_100_2_100"
0,0,202112,"Armenia.csv","MLP_100_2_100"
0,1,202202,"Armenia.csv","MLP_100_2_100"
0,0,202111,"Armenia.csv","MLP_100_2_100"
0,0,202113,"Armenia.csv","MLP_100_2_200"
0,0,202112,"Armenia.csv","MLP_100_2_200"
0,0,202202,"Armenia.csv","MLP_100_2_200"
0,0,202111,"Armenia.csv","MLP_100_2_200"
0,0,202113,"Armenia.csv","MLP_100_3_50"
0,0,202112,"Armenia.csv","MLP_100_3_50"
0,1,202202,"Armenia.csv","MLP_100_3_50"
0,0,202111,"Armenia.csv","MLP_100_3_50"
0,0,202113,"Armenia.csv","MLP_100_3_100"
0,0,202112,"Armenia.csv","MLP_100_3_100"
0,0,202202,"Armenia.csv","MLP_100_3_100"
0,0,202111,"Armenia.csv","MLP_100_3_100"
0,0,202113,"Armenia.csv","MLP_100_3_200"
0,0,202112,"Armenia.csv","MLP_100_3_200"
0,0,202202,"Armenia.csv","MLP_100_3_200"
0,0,202111,"Armenia.csv","MLP_100_3_200"
0,0,202113,"Armenia.csv","MLP_200_1_50"
0,0,202112,"Armenia.csv","MLP_200_1_50"
0,1,202202,"Armenia.csv","MLP_200_1_50"
0,0,202111,"Armenia.csv","MLP_200_1_50"
0,0,202113,"Armenia.csv","MLP_200_1_100"
0,0,202112,"Armenia.csv","MLP_200_1_100"
0,0,202202,"Armenia.csv","MLP_200_1_100"
0,0,202111,"Armenia.csv","MLP_200_1_100"
0,0,202113,"Armenia.csv","MLP_200_1_200"
0,0,202112,"Armenia.csv","MLP_200_1_200"
0,0,202202,"Armenia.csv","MLP_200_1_200"
0,0,202111,"Armenia.csv","MLP_200_1_200"
0,0,202113,"Armenia.csv","MLP_200_2_50"
0,0,202112,"Armenia.csv","MLP_200_2_50"
0,0,202202,"Armenia.csv","MLP_200_2_50"
0,0,202111,"Armenia.csv","MLP_200_2_50"
0,0,202113,"Armenia.csv","MLP_200_2_100"
0,0,202112,"Armenia.csv","MLP_200_2_100"
0,0,202202,"Armenia.csv","MLP_200_2_100"
0,0,202111,"Armenia.csv","MLP_200_2_100"
0,0,202113,"Armenia.csv","MLP_200_2_200"
0,0,202112,"Armenia.csv","MLP_200_2_200"
0,0,202202,"Armenia.csv","MLP_200_2_200"
0,0,202111,"Armenia.csv","MLP_200_2_200"
0,0,202113,"Armenia.csv","MLP_200_3_50"
0,0,202112,"Armenia.csv","MLP_200_3_50"
0,0,202202,"Armenia.csv","MLP_200_3_50"
0,0,202111,"Armenia.csv","MLP_200_3_50"
0,0,202113,"Armenia.csv","MLP_200_3_100"
0,0,202112,"Armenia.csv","MLP_200_3_100"
0,0,202202,"Armenia.csv","MLP_200_3_100"
0,0,202111,"Armenia.csv","MLP_200_3_100"
0,0,202113,"Armenia.csv","MLP_200_3_200"
0,0,202112,"Armenia.csv","MLP_200_3_200"
0,0,202202,"Armenia.csv","MLP_200_3_200"
0,0,202111,"Armenia.csv","MLP_200_3_200"
0,0,202113,"Armenia.csv","LSTM_50_1_50"
0,0,202112,"Armenia.csv","LSTM_50_1_50"
0,1,202202,"Armenia.csv","LSTM_50_1_50"
0,0,202111,"Armenia.csv","LSTM_50_1_50"
0,0,202113,"Armenia.csv","LSTM_50_1_100"
0,0,202112,"Armenia.csv","LSTM_50_1_100"
0,1,202202,"Armenia.csv","LSTM_50_1_100"
0,0,202111,"Armenia.csv","LSTM_50_1_100"
0,0,202113,"Armenia.csv","LSTM_50_1_200"
0,0,202112,"Armenia.csv","LSTM_50_1_200"
0,1,202202,"Armenia.csv","LSTM_50_1_200"
0,0,202111,"Armenia.csv","LSTM_50_1_200"
0,0,202113,"Armenia.csv","LSTM_50_2_50"
0,0,202112,"Armenia.csv","LSTM_50_2_50"
0,1,202202,"Armenia.csv","LSTM_50_2_50"
0,0,202111,"Armenia.csv","LSTM_50_2_50"
0,0,202113,"Armenia.csv","LSTM_50_2_100"
0,0,202112,"Armenia.csv","LSTM_50_2_100"
0,1,202202,"Armenia.csv","LSTM_50_2_100"
0,0,202111,"Armenia.csv","LSTM_50_2_100"
0,0,202113,"Armenia.csv","LSTM_50_2_200"
0,0,202112,"Armenia.csv","LSTM_50_2_200"
0,1,202202,"Armenia.csv","LSTM_50_2_200"
0,0,202111,"Armenia.csv","LSTM_50_2_200"
0,0,202113,"Armenia.csv","LSTM_50_3_50"
0,0,202112,"Armenia.csv","LSTM_50_3_50"
0,0,202202,"Armenia.csv","LSTM_50_3_50"
0,0,202111,"Armenia.csv","LSTM_50_3_50"
0,0,202113,"Armenia.csv","LSTM_50_3_100"
0,0,202112,"Armenia.csv","LSTM_50_3_100"
0,0,202202,"Armenia.csv","LSTM_50_3_100"
0,0,202111,"Armenia.csv","LSTM_50_3_100"
0,0,202113,"Armenia.csv","LSTM_50_3_200"
0,0,202112,"Armenia.csv","LSTM_50_3_200"
0,0,202202,"Armenia.csv","LSTM_50_3_200"
0,0,202111,"Armenia.csv","LSTM_50_3_200"
0,0,202113,"Armenia.csv","LSTM_100_1_50"
0,0,202112,"Armenia.csv","LSTM_100_1_50"
0,1,202202,"Armenia.csv","LSTM_100_1_50"
0,0,202111,"Armenia.csv","LSTM_100_1_50"
0,0,202113,"Armenia.csv","LSTM_100_1_100"
0,0,202112,"Armenia.csv","LSTM_100_1_100"
0,1,202202,"Armenia.csv","LSTM_100_1_100"
0,0,202111,"Armenia.csv","LSTM_100_1_100"
0,1,202113,"Armenia.csv","LSTM_100_1_200"
0,0,202112,"Armenia.csv","LSTM_100_1_200"
0,1,202202,"Armenia.csv","LSTM_100_1_200"
0,0,202111,"Armenia.csv","LSTM_100_1_200"
0,0,202113,"Armenia.csv","LSTM_100_2_50"
0,0,202112,"Armenia.csv","LSTM_100_2_50"
0,1,202202,"Armenia.csv","LSTM_100_2_50"
0,0,202111,"Armenia.csv","LSTM_100_2_50"
0,0,202113,"Armenia.csv","LSTM_100_2_100"
0,0,202112,"Armenia.csv","LSTM_100_2_100"
0,1,202202,"Armenia.csv","LSTM_100_2_100"
0,0,202111,"Armenia.csv","LSTM_100_2_100"
0,0,202113,"Armenia.csv","LSTM_100_2_200"
0,0,202112,"Armenia.csv","LSTM_100_2_200"
0,1,202202,"Armenia.csv","LSTM_100_2_200"
0,0,202111,"Armenia.csv","LSTM_100_2_200"
0,0,202113,"Armenia.csv","LSTM_100_3_50"
0,0,202112,"Armenia.csv","LSTM_100_3_50"
0,0,202202,"Armenia.csv","LSTM_100_3_50"
0,0,202111,"Armenia.csv","LSTM_100_3_50"
0,0,202113,"Armenia.csv","LSTM_100_3_100"
0,0,202112,"Armenia.csv","LSTM_100_3_100"
0,0,202202,"Armenia.csv","LSTM_100_3_100"
0,0,202111,"Armenia.csv","LSTM_100_3_100"
0,0,202113,"Armenia.csv","LSTM_100_3_200"
0,0,202112,"Armenia.csv","LSTM_100_3_200"
0,0,202202,"Armenia.csv","LSTM_100_3_200"
0,0,202111,"Armenia.csv","LSTM_100_3_200"
0,0,202113,"Armenia.csv","LSTM_200_1_50"
0,0,202112,"Armenia.csv","LSTM_200_1_50"
0,1,202202,"Armenia.csv","LSTM_200_1_50"
0,0,202111,"Armenia.csv","LSTM_200_1_50"
0,0,202113,"Armenia.csv","LSTM_200_1_100"
0,0,202112,"Armenia.csv","LSTM_200_1_100"
0,1,202202,"Armenia.csv","LSTM_200_1_100"
0,0,202111,"Armenia.csv","LSTM_200_1_100"
0,0,202113,"Armenia.csv","LSTM_200_1_200"
0,0,202112,"Armenia.csv","LSTM_200_1_200"
0,1,202202,"Armenia.csv","LSTM_200_1_200"
0,0,202111,"Armenia.csv","LSTM_200_1_200"
0,0,202113,"Armenia.csv","LSTM_200_2_50"
0,0,202112,"Armenia.csv","LSTM_200_2_50"
0,1,202202,"Armenia.csv","LSTM_200_2_50"
0,0,202111,"Armenia.csv","LSTM_200_2_50"
0,0,202113,"Armenia.csv","LSTM_200_2_100"
0,0,202112,"Armenia.csv","LSTM_200_2_100"
0,0,202202,"Armenia.csv","LSTM_200_2_100"
0,0,202111,"Armenia.csv","LSTM_200_2_100"
0,0,202113,"Armenia.csv","LSTM_200_2_200"
0,0,202112,"Armenia.csv","LSTM_200_2_200"
0,0,202202,"Armenia.csv","LSTM_200_2_200"
0,0,202111,"Armenia.csv","LSTM_200_2_200"
0,0,202113,"Armenia.csv","LSTM_200_3_50"
0,0,202112,"Armenia.csv","LSTM_200_3_50"
0,0,202202,"Armenia.csv","LSTM_200_3_50"
0,0,202111,"Armenia.csv","LSTM_200_3_50"
0,0,202113,"Armenia.csv","LSTM_200_3_100"
0,0,202112,"Armenia.csv","LSTM_200_3_100"
0,0,202202,"Armenia.csv","LSTM_200_3_100"
0,0,202111,"Armenia.csv","LSTM_200_3_100"
0,0,202113,"Armenia.csv","LSTM_200_3_200"
0,0,202112,"Armenia.csv","LSTM_200_3_200"
0,0,202202,"Armenia.csv","LSTM_200_3_200"
0,0,202111,"Armenia.csv","LSTM_200_3_200"
1,0,202108,"Australia.csv","ARIMA_2_1"
0,0,202109,"Australia.csv","ARIMA_2_1"
1,1,202110,"Australia.csv","ARIMA_2_1"
1,0,202111,"Australia.csv","ARIMA_2_1"
0,0,202112,"Australia.csv","ARIMA_2_1"
0,1,202113,"Australia.csv","ARIMA_2_1"
0,0,202202,"Australia.csv","ARIMA_2_1"
1,0,202108,"Australia.csv","ARIMA_2_2"
0,1,202109,"Australia.csv","ARIMA_2_2"
1,0,202110,"Australia.csv","ARIMA_2_2"
1,1,202111,"Australia.csv","ARIMA_2_2"
0,0,202112,"Australia.csv","ARIMA_2_2"
0,0,202113,"Australia.csv","ARIMA_2_2"
0,1,202202,"Australia.csv","ARIMA_2_2"
1,0,202108,"Australia.csv","ARIMA_2_3"
0,0,202109,"Australia.csv","ARIMA_2_3"
1,0,202110,"Australia.csv","ARIMA_2_3"
1,1,202111,"Australia.csv","ARIMA_2_3"
0,1,202112,"Australia.csv","ARIMA_2_3"
0,0,202113,"Australia.csv","ARIMA_2_3"
0,0,202202,"Australia.csv","ARIMA_2_3"
1,1,202108,"Australia.csv","ARIMA_4_1"
0,1,202109,"Australia.csv","ARIMA_4_1"
1,0,202110,"Australia.csv","ARIMA_4_1"
1,0,202111,"Australia.csv","ARIMA_4_1"
0,1,202112,"Australia.csv","ARIMA_4_1"
0,1,202113,"Australia.csv","ARIMA_4_1"
0,0,202202,"Australia.csv","ARIMA_4_1"
1,0,202108,"Australia.csv","ARIMA_4_2"
0,1,202109,"Australia.csv","ARIMA_4_2"
1,0,202110,"Australia.csv","ARIMA_4_2"
1,1,202111,"Australia.csv","ARIMA_4_2"
0,1,202112,"Australia.csv","ARIMA_4_2"
0,0,202113,"Australia.csv","ARIMA_4_2"
0,1,202202,"Australia.csv","ARIMA_4_2"
1,1,202108,"Australia.csv","ARIMA_4_3"
0,1,202109,"Australia.csv","ARIMA_4_3"
1,0,202110,"Australia.csv","ARIMA_4_3"
1,1,202111,"Australia.csv","ARIMA_4_3"
0,0,202112,"Australia.csv","ARIMA_4_3"
0,1,202113,"Australia.csv","ARIMA_4_3"
0,0,202202,"Australia.csv","ARIMA_4_3"
1,0,202108,"Australia.csv","ARIMA_8_1"
0,0,202109,"Australia.csv","ARIMA_8_1"
1,1,202110,"Australia.csv","ARIMA_8_1"
1,1,202111,"Australia.csv","ARIMA_8_1"
0,0,202112,"Australia.csv","ARIMA_8_1"
0,1,202113,"Australia.csv","ARIMA_8_1"
0,0,202202,"Australia.csv","ARIMA_8_1"
1,0,202108,"Australia.csv","ARIMA_8_2"
0,0,202109,"Australia.csv","ARIMA_8_2"
1,1,202110,"Australia.csv","ARIMA_8_2"
1,0,202111,"Australia.csv","ARIMA_8_2"
0,0,202112,"Australia.csv","ARIMA_8_2"
0,1,202113,"Australia.csv","ARIMA_8_2"
0,0,202202,"Australia.csv","ARIMA_8_2"
1,1,202108,"Australia.csv","ARIMA_8_3"
0,1,202109,"Australia.csv","ARIMA_8_3"
1,1,202110,"Australia.csv","ARIMA_8_3"
1,0,202111,"Australia.csv","ARIMA_8_3"
0,0,202112,"Australia.csv","ARIMA_8_3"
0,1,202113,"Australia.csv","ARIMA_8_3"
0,0,202202,"Australia.csv","ARIMA_8_3"
0,0,202113,"Australia.csv","KNN_2_1"
0,0,202112,"Australia.csv","KNN_2_1"
0,0,202202,"Australia.csv","KNN_2_1"
1,0,202111,"Australia.csv","KNN_2_1"
0,0,202113,"Australia.csv","KNN_2_2"
0,0,202112,"Australia.csv","KNN_2_2"
0,0,202202,"Australia.csv","KNN_2_2"
1,0,202111,"Australia.csv","KNN_2_2"
0,0,202113,"Australia.csv","KNN_2_3"
0,0,202112,"Australia.csv","KNN_2_3"
0,0,202202,"Australia.csv","KNN_2_3"
1,0,202111,"Australia.csv","KNN_2_3"
0,0,202113,"Australia.csv","KNN_2_4"
0,0,202112,"Australia.csv","KNN_2_4"
0,0,202202,"Australia.csv","KNN_2_4"
1,0,202111,"Australia.csv","KNN_2_4"
0,0,202113,"Australia.csv","KNN_2_5"
0,0,202112,"Australia.csv","KNN_2_5"
0,0,202202,"Australia.csv","KNN_2_5"
1,0,202111,"Australia.csv","KNN_2_5"
0,0,202113,"Australia.csv","KNN_4_1"
0,0,202112,"Australia.csv","KNN_4_1"
0,0,202202,"Australia.csv","KNN_4_1"
1,0,202111,"Australia.csv","KNN_4_1"
0,0,202113,"Australia.csv","KNN_4_2"
0,0,202112,"Australia.csv","KNN_4_2"
0,0,202202,"Australia.csv","KNN_4_2"
1,0,202111,"Australia.csv","KNN_4_2"
0,0,202113,"Australia.csv","KNN_4_3"
0,0,202112,"Australia.csv","KNN_4_3"
0,0,202202,"Australia.csv","KNN_4_3"
1,0,202111,"Australia.csv","KNN_4_3"
0,0,202113,"Australia.csv","KNN_4_4"
0,0,202112,"Australia.csv","KNN_4_4"
0,0,202202,"Australia.csv","KNN_4_4"
1,0,202111,"Australia.csv","KNN_4_4"
0,0,202113,"Australia.csv","KNN_4_5"
0,0,202112,"Australia.csv","KNN_4_5"
0,0,202202,"Australia.csv","KNN_4_5"
1,0,202111,"Australia.csv","KNN_4_5"
0,0,202113,"Australia.csv","KNN_8_1"
0,0,202112,"Australia.csv","KNN_8_1"
0,0,202202,"Australia.csv","KNN_8_1"
1,0,202111,"Australia.csv","KNN_8_1"
0,0,202113,"Australia.csv","KNN_8_2"
0,0,202112,"Australia.csv","KNN_8_2"
0,0,202202,"Australia.csv","KNN_8_2"
1,0,202111,"Australia.csv","KNN_8_2"
0,0,202113,"Australia.csv","KNN_8_3"
0,0,202112,"Australia.csv","KNN_8_3"
0,0,202202,"Australia.csv","KNN_8_3"
1,0,202111,"Australia.csv","KNN_8_3"
0,0,202113,"Australia.csv","KNN_8_4"
0,0,202112,"Australia.csv","KNN_8_4"
0,0,202202,"Australia.csv","KNN_8_4"
1,0,202111,"Australia.csv","KNN_8_4"
0,0,202113,"Australia.csv","KNN_8_5"
0,0,202112,"Australia.csv","KNN_8_5"
0,0,202202,"Australia.csv","KNN_8_5"
1,0,202111,"Australia.csv","KNN_8_5"
0,0,202113,"Australia.csv","MLP_50_1_50"
0,0,202112,"Australia.csv","MLP_50_1_50"
0,1,202202,"Australia.csv","MLP_50_1_50"
